wals_code,iso_code,glottocode,Name,latitude,longitude,genus,family,macroarea,"100A Alignment of Verbal Person Marking","101A Expression of Pronominal Subjects","102A Verbal Person Marking","103A Third Person Zero of Verbal Person Marking","104A Order of Person Markers on the Verb","105A Ditransitive Constructions: The Verb ""Give""","106A Reciprocal Constructions","107A Passive Constructions","108A Antipassive Constructions","108B Productivity of the Antipassive Construction","109A Applicative Constructions","109B Other Roles of Applied Objects","10A Vowel Nasalization","10B Nasal Vowels in West Africa","110A Periphrastic Causative Constructions","111A Nonperiphrastic Causative Constructions","112A Negative Morphemes","113A Symmetric and Asymmetric Standard Negation","114A Subtypes of Asymmetric Standard Negation","115A Negative Indefinite Pronouns and Predicate Negation","116A Polar Questions","117A Predicative Possession","118A Predicative Adjectives","119A Nominal and Locational Predication","11A Front Rounded Vowels","120A Zero Copula for Predicate Nominals","121A Comparative Constructions","122A Relativization on Subjects","123A Relativization on Obliques","124A ""Want"" Complement Subjects","125A Purpose Clauses","126A ""When"" Clauses","127A Reason Clauses","128A Utterance Complement Clauses","129A Hand and Arm","12A Syllable Structure","130A Finger and Hand","130B Cultural Categories of Languages with Identity of ""Finger"" and ""Hand""","131A Numeral Bases","132A Number of Non-Derived Basic Colour Categories","133A Number of Basic Colour Categories","134A Green and Blue","135A Red and Yellow","136A M-T Pronouns","136B M in First Person Singular","137A N-M Pronouns","137B M in Second Person Singular","138A Tea","139A Irregular Negatives in Sign Languages","13A Tone","140A Question Particles in Sign Languages","141A Writing Systems","142A Para-Linguistic Usages of Clicks","143A Order of Negative Morpheme and Verb","143B Obligatory Double Negation","143C Optional Double Negation","143D Optional Triple Negation","143E Preverbal Negative Morphemes","143F Postverbal Negative Morphemes","143G Minor morphological means of signaling negation","144A Position of Negative Word With Respect to Subject, Object, and Verb","144B Position of negative words relative to beginning and end of clause and with respect to adjacency to verb","144C Languages with different word order in negative clauses","144D The Position of Negative Morphemes in SVO Languages","144E Multiple Negative Constructions in SVO Languages","144F Obligatory Double Negation in SVO languages","144G Optional Double Negation in SVO languages","144H NegSVO Order","144I SNegVO Order","144J SVNegO Order","144K SVONeg Order","144L The Position of Negative Morphemes in SOV Languages","144M Multiple Negative Constructions in SOV Languages","144N Obligatory Double Negation in SOV languages","144O Optional Double Negation in SOV languages","144P NegSOV Order","144Q SNegOV Order","144R SONegV Order","144S SOVNeg Order","144T The Position of Negative Morphemes in Verb-Initial Languages","144U Double negation in verb-initial languages","144V Verb-Initial with Preverbal Negative","144W Verb-Initial with Negative that is Immediately Postverbal or between Subject and Object","144X Verb-Initial with Clause-Final Negative","144Y The Position of Negative Morphemes in Object-Initial Languages","14A Fixed Stress Locations","15A Weight-Sensitive Stress","16A Weight Factors in Weight-Sensitive Stress Systems","17A Rhythm Types","18A Absence of Common Consonants","19A Presence of Uncommon Consonants","1A Consonant Inventories","20A Fusion of Selected Inflectional Formatives","21A Exponence of Selected Inflectional Formatives","21B Exponence of Tense-Aspect-Mood Inflection","22A Inflectional Synthesis of the Verb","23A Locus of Marking in the Clause","24A Locus of Marking in Possessive Noun Phrases","25A Locus of Marking: Whole-language Typology","25B Zero Marking of A and P Arguments","26A Prefixing vs. Suffixing in Inflectional Morphology","27A Reduplication","28A Case Syncretism","29A Syncretism in Verbal Person/Number Marking","2A Vowel Quality Inventories","30A Number of Genders","31A Sex-based and Non-sex-based Gender Systems","32A Systems of Gender Assignment","33A Coding of Nominal Plurality","34A Occurrence of Nominal Plurality","35A Plurality in Independent Personal Pronouns","36A The Associative Plural","37A Definite Articles","38A Indefinite Articles","39A Inclusive/Exclusive Distinction in Independent Pronouns","39B Inclusive/Exclusive Forms in Pama-Nyungan","3A Consonant-Vowel Ratio","40A Inclusive/Exclusive Distinction in Verbal Inflection","41A Distance Contrasts in Demonstratives","42A Pronominal and Adnominal Demonstratives","43A Third Person Pronouns and Demonstratives","44A Gender Distinctions in Independent Personal Pronouns","45A Politeness Distinctions in Pronouns","46A Indefinite Pronouns","47A Intensifiers and Reflexive Pronouns","48A Person Marking on Adpositions","49A Number of Cases","4A Voicing in Plosives and Fricatives","50A Asymmetrical Case-Marking","51A Position of Case Affixes","52A Comitatives and Instrumentals","53A Ordinal Numerals","54A Distributive Numerals","55A Numeral Classifiers","56A Conjunctions and Universal Quantifiers","57A Position of Pronominal Possessive Affixes","58A Obligatory Possessive Inflection","58B Number of Possessive Nouns","59A Possessive Classification","5A Voicing and Gaps in Plosive Systems","60A Genitives, Adjectives and Relative Clauses","61A Adjectives without Nouns","62A Action Nominal Constructions","63A Noun Phrase Conjunction","64A Nominal and Verbal Conjunction","65A Perfective/Imperfective Aspect","66A The Past Tense","67A The Future Tense","68A The Perfect","69A Position of Tense-Aspect Affixes","6A Uvular Consonants","70A The Morphological Imperative","71A The Prohibitive","72A Imperative-Hortative Systems","73A The Optative","74A Situational Possibility","75A Epistemic Possibility","76A Overlap between Situational and Epistemic Modal Marking","77A Semantic Distinctions of Evidentiality","78A Coding of Evidentiality","79A Suppletion According to Tense and Aspect","79B Suppletion in Imperatives and Hortatives","7A Glottalized Consonants","80A Verbal Number and Suppletion","81A Order of Subject, Object and Verb","81B Languages with two Dominant Orders of Subject, Object, and Verb","82A Order of Subject and Verb","83A Order of Object and Verb","84A Order of Object, Oblique, and Verb","85A Order of Adposition and Noun Phrase","86A Order of Genitive and Noun","87A Order of Adjective and Noun","88A Order of Demonstrative and Noun","89A Order of Numeral and Noun","8A Lateral Consonants","90A Order of Relative Clause and Noun","90B Prenominal relative clauses","90C Postnominal relative clauses","90D Internally-headed relative clauses","90E Correlative relative clauses","90F Adjoined relative clauses","90G Double-headed relative clauses","91A Order of Degree Word and Adjective","92A Position of Polar Question Particles","93A Position of Interrogative Phrases in Content Questions","94A Order of Adverbial Subordinator and Clause","95A Relationship between the Order of Object and Verb and the Order of Adposition and Noun Phrase","96A Relationship between the Order of Object and Verb and the Order of Relative Clause and Noun","97A Relationship between the Order of Object and Verb and the Order of Adjective and Noun","98A Alignment of Case Marking of Full Noun Phrases","99A Alignment of Case Marking of Pronouns","9A The Velar Nasal"
abn,ard,arab1267,Arabana,-28.25,136.25,"Central Pama-Nyungan",Pama-Nyungan,,"1 Neutral",,"1 No person marking","1 No person marking","1 A and P do not or do not both occur on the verb",,,"2 Absent",,,,,,,,,"2 Negative particle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 NegV",,,,"1 NegV","4 None","4 None","21 Other",,,,,,,,,,,"14 Other NegV",,,,,,,"11 NoSOVNeg",,,,,,,,,,,,,,,,,,,,,,"2 Strongly suffixing",,,,,"1 None","1 No gender","1 No gender","2 Plural suffix",,"4 Person-number stem",,,,,"2 Inclusive and exclusive differentiated",,,"3 Three-way contrast","1 Identical",,"6 No gender distinctions",,,,"1 No adpositions",,,,"1 Case suffixes",,"1 None",,,,,,,,,,,,,,,,,,"2 Tense-aspect suffixes",,,,,,,,,,,"4 None","5 None (= no suppletive imperatives reported in the reference material)",,"1 None","1 SOV",,"1 SV","1 OV",,,"3 No dominant order","2 Noun-Adjective",,,,,,,,,,,,,,,,,"2 OV and NAdj",,,
abo,arv,arbo1245,Arbore,5.0,36.75,"Lowland East Cushitic",Afro-Asiatic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Two","2 Sex-based","3 Semantic and formal",,,,,,,,,,,,,,,,,,,,,,,,,,"1 Absent",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 SOV",,"1 SV","1 OV",,,"2 Noun-Genitive","2 Noun-Adjective",,"2 Noun-Numeral",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,,,,,,"2 OV and NRel","2 OV and NAdj",,,
abu,kgr,abun1252,Abun,-0.5,132.5,"North-Central Bird's Head","West Papuan",,"1 Neutral","1 Obligatory pronouns in subject position","1 No person marking","1 No person marking","1 A and P do not or do not both occur on the verb","1 Indirect-object construction",,"2 Absent",,,,,,,,,"6 Double negation",,,"1 Predicate negation also present","1 Question particle",,,,,,,,,"2 Subject is expressed overtly","3 Deranked","1 Balanced","1 Balanced","1 Balanced",,,,,"1 Decimal",,,,,,,,,,,,,,,"14 ObligDoubleNeg","1 NegVNeg",,,"1 NegV","1 VNeg","4 None","18 ObligDoubleNeg",,,"14 ObligNeg",,"1 SNegVONeg",,"4 No NegSVO","5 Word&OnlyWithAnotherNeg","7 No SVNegO","3 OnlyWithAnotherNeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Little affixation",,,,,,,,"9 No plural","1 No nominal plural",,,"2 Demonstrative word used as definite article","1 Indefinite word distinct from 'one'",,,,,,,,"3 3rd person singular only","1 No politeness distinction","2 Generic-noun-based",,"2 No person marking",,,,"9 No case affixes or adpositional clitics",,,,"3 Obligatory","2 Formally similar, without interrogative",,,,,,"6 Highly differentiated",,,,"1 Identity",,,,,"5 No tense-aspect inflection",,"5 No second-person imperatives",,,,,,,,,,,,,"2 SVO",,"1 SV","2 VO","1 VOX","2 Prepositions","1 Genitive-Noun","2 Noun-Adjective","2 Noun-Demonstrative","2 Noun-Numeral",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,"2 Adjective-Degree word","2 Final","2 Not initial interrogative phrase","5 Mixed","4 VO and Prepositions","4 VO and NRel","4 VO and NAdj",,,
abv,abz,abui1241,Abui,-8.25,124.666666667,"Greater Alor",Timor-Alor-Pantar,,,"4 Subject pronouns in different position",,,,,,,,,,,,,,,"3 Negative auxiliary verb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 VNeg",,,,"4 None","1 VNeg","4 None","8 SOVNeg","4 Immed postverbal",,,,,,,,,,"4 SOVNeg",,,,"4 No NegSOV","4 No SNegOV","8 No SONegV","1 Word&NoDoubleNeg",,,,,,,,,,,,,,,,,,,,,,"4 Equal prefixing and suffixing",,,,,,,,"7 Plural word",,,,,,,,,,,,,,,,,,,,,"9 No case affixes or adpositional clitics",,,,,,"1 Possessive prefixes",,,,,,,,,,,,,,"2 Tense-aspect suffixes",,,,,,,,,,,,,,,"1 SOV",,"1 SV","1 OV",,"5 No adpositions","1 Genitive-Noun","2 Noun-Adjective","1 Demonstrative-Noun","2 Noun-Numeral",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,,,"2 Not initial interrogative phrase",,,"2 OV and NRel","2 OV and NAdj",,,
abw,abe,west2630,"Abenaki (Western)",44.0,-72.25,Algonquian,Algic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Different",,"2 Different",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abz,abq,abaz1241,Abaza,44.0,42.0,"Northwest Caucasian","Northwest Caucasian",,,,,,,,,,,,"3 Benefactive and other; both bases","3 Instrument and locative",,,,,,,,,,,"1 Verbal encoding","1 Different",,"1 Impossible",,,,,,,,,,,,,,,,,,,,,,"1 Words derived from Sinitic cha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Inflectional optative present",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 No velar nasal"
ace,ace,achi1257,Acehnese,5.5,95.5,Malayo-Sumbawan,Austronesian,,"4 Active",,"5 Both the A and P arguments","5 Zero in all 3rd person forms","2 A precedes P","4 Mixed",,"2 Absent",,,,,,,,"2 Morphological but no compound",,,,"1 Predicate negation also present","1 Question particle","3 Topic","1 Verbal encoding","1 Different",,"2 Possible",,"4 Gap","4 Gap","1 Subject is left implicit","1 Balanced","1 Balanced","1 Balanced","1 Balanced",,,,,,,,,,"1 No M-T pronouns","1 No m in first person singular","1 No N-M pronouns","1 No m in second person singular","2 Words derived from Min Nan Chinese te",,,,,,"1 NegV",,,,"1 NegV","4 None","4 None",,,,,,,,,,,,,,,,,,,,,,,,,,"7 Ultimate","8 Fixed stress (no weight-sensitivity)","5 Prominence","1 Trochaic",,,,,,,,"1 Head marking","1 Head marking","1 Head-marking","2 Non-zero marking","1 Little affixation",,,,,,,,"9 No plural","1 No nominal plural",,,"5 No definite or indefinite article","5 No definite or indefinite article",,,,,"3 Three-way contrast","1 Identical",,"6 No gender distinctions",,"1 Interrogative-based",,"2 No person marking",,,,"9 No case affixes or adpositional clitics",,,,,,"4 No possessive affixes",,,,,,,,"2 'And' identical to 'with'","1 Identity",,,,,"5 No tense-aspect inflection",,"5 No second-person imperatives","2 Normal imperative + special negative",,,"2 Verbal constructions","1 Verbal constructions","2 Overlap for either possibility or necessity",,,,,,,"7 No dominant order",,"3 No dominant order","3 No dominant order","6 No dominant order","2 Prepositions","2 Noun-Genitive","2 Noun-Adjective","2 Noun-Demonstrative","1 Numeral-Noun",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,"3 No dominant order","5 In either of two positions","3 Mixed","1 Initial subordinator word","5 Other","5 Other","5 Other",,,
acg,aca,acha1250,Achagua,4.41666666667,-72.25,"Inland Northern Arawakan",Arawakan,,,"2 Subject affixes on verb",,,,,"2 Distinct from reflexive",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Different",,"2 Different",,"6 Restricted",,,,,,,,,,,,,,,"1 NegV",,,,"1 NegV","4 None","4 None","2 SNegVO","3 Immed preverbal",,"2 SNegVO",,,,"4 No NegSVO","1 Word&NoDoubleNeg","7 No SVNegO","4 No SVONeg",,,,,,,,,,,,,,,"2 Initial","8 Fixed stress (no weight-sensitivity)","1 No weight",,,,,,,,,,,,,"4 Equal prefixing and suffixing",,,,,,,,"2 Plural suffix",,,,,,,,,,,,,,,,,,,,,"9 No case affixes or adpositional clitics","2 Differentiation",,,,,"1 Possessive prefixes",,,,,,,,,,,,,,"2 Tense-aspect suffixes",,,,,,,,,,,,,,,"2 SVO",,"1 SV","2 VO",,"1 Postpositions","1 Genitive-Noun","2 Noun-Adjective",,,,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,,,"1 Initial interrogative phrase",,"3 VO and Postpositions","4 VO and NRel","4 VO and NAdj",,,
ach,guq,ache1246,"Aché",-25.25,-55.1666666667,"Tupi-Guaraní",Tupian,,,,,,,,,,,,,,,,,,,,,,,,,,"1 None",,,,,,,,,,,"1 Simple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 All present","1 None","1 Small",,,,,,,,,,,,,"2 Average (5-6)",,,,,,,,,,,,"2 Moderately low",,,,,,,,,,,"1 No voicing contrast",,,,,,,,,,,,"1 Other",,,,,,,,,,,"1 None",,,,,,,,,,,,"1 No glottalized consonants",,,,,,,,,,,,"3 Laterals, but no /l/, no obstruent laterals",,,,,,,,,,,,,,,,,
aci,acr,achi1256,"Achí",15.1666666667,-90.5,Mayan,Mayan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 First, two-th, three-th",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acl,ach,acol1236,Acholi,3.0,32.6666666667,Nilotic,"Eastern Sudanic",,,"2 Subject affixes on verb",,,,,,,,,,,,,,,,,,,,"4 Conjunctional","3 Mixed","1 Different",,"2 Possible",,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 Type 1 / Type 2",,,,"1 NegV","1 VNeg","4 None","16 More than one position",,,"13 More than one construction","24 SVO & NegV/VNeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 Equal prefixing and suffixing",,,,,,,,"6 Mixed morphological plural",,,,"3 Definite affix",,,,,,,,,,,,,,,,,"9 No case affixes or adpositional clitics","1 Identity",,,,,"2 Possessive suffixes",,,,,,,,"2 'And' identical to 'with'",,,,,,"1 Tense-aspect prefixes",,"1 Second singular and second plural","4 Special imperative + special negative",,,,,,,,,,,,"2 SVO",,"1 SV","2 VO",,"2 Prepositions","2 Noun-Genitive","2 Noun-Adjective",,"2 Noun-Numeral",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,,,"2 Not initial interrogative phrase","1 Initial subordinator word","4 VO and Prepositions","4 VO and NRel","4 VO and NAdj",,,
acm,acv,achu1247,Achumawi,41.5,-121.0,Palaihnihan,Hokan,,"2 Accusative",,"5 Both the A and P arguments","2 No zero realization","5 A and P are fused",,,"2 Absent",,,,,,,,,"3 Negative auxiliary verb","2 Asymmetric","1 A/Fin",,,,"3 Mixed","1 Different","1 None","1 Impossible",,,,,,,,,"2 Different",,"2 Different",,,,,,,,,,,,,"2 Simple tone system",,,,"1 NegV",,,,"1 NegV","4 None","4 None","21 Other",,,"11 Other NegV",,,,,,"7 No SVNegO","4 No SVONeg",,,,,,,,,,,,,,,,,,,"1 All present","1 None","2 Moderately small",,,,,,,,,,,,,"2 Average (5-6)",,,,,,,,,,,,"3 Average",,,,,"6 No gender distinctions",,,,"1 No adpositions",,"1 No voicing contrast",,"1 Case suffixes",,,,,,,,,,"1 Other",,,,,,,,,,"2 Tense-aspect suffixes","4 Uvular stops and continuants",,,,,,,,"2 Indirect only","2 Verbal affix or clitic",,,"1 No glottalized consonants",,"2 SVO",,"1 SV","2 VO","6 No dominant order","2 Prepositions",,,,,"2 /l/, no obstruent laterals",,,,,,,,,,,,"4 VO and Prepositions",,,,,
acn,acn,acha1249,Achang,25.0,98.5,Burmese-Lolo,Sino-Tibetan,,,,,,,,,,,,,,,,,,,,,,"1 Question particle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 SV","1 OV",,"1 Postpositions","1 Genitive-Noun","3 No dominant order","2 Noun-Demonstrative","2 Noun-Numeral",,"2 Relative clause-Noun","1 Relative clause-Noun (RelN) dominant",,,,,,,"2 Final","2 Not initial interrogative phrase",,"1 OV and Postpositions","1 OV and RelN","5 Other",,,
aco,kjq,west2632,Acoma,34.9166666667,-107.583333333,Keresan,Keresan,,"4 Active","2 Subject affixes on verb","5 Both the A and P arguments","2 No zero realization","5 A and P are fused",,,"2 Absent","1 Implicit patient",,"3 Benefactive and other; both bases","4 No other roles (= Only benefactive)","2 Contrast absent",,,,"2 Negative particle","3 Both","3 A/Cat",,,,"1 Verbal encoding","1 Different","1 None","1 Impossible",,"1 Relative pronoun","1 Relative pronoun",,,"1 Balanced",,"1 Balanced",,"2 Moderately complex",,,"1 Decimal",,,,,"1 No M-T pronouns","1 No m in first person singular","1 No N-M pronouns","1 No m in second person singular",,,"3 Complex tone system",,,,"8 Type 1 / Type 4",,,,"1 NegV","2 [V-Neg]","4 None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 All present","5 'Th' sounds","5 Large","1 Exclusively concatenative","5 No case","2 TAM+agreement","3 4-5 categories per word","1 Head marking","1 Head marking","1 Head-marking","2 Non-zero marking","4 Equal prefixing and suffixing",,"1 No case marking","3 Not syncretic","2 Average (5-6)","1 None","1 No gender","1 No gender","2 Plural suffix","4 All nouns, always optional","1 No independent subject pronouns","4 No associative plural","5 No definite or indefinite article","5 No definite or indefinite article","1 No 'we'",,"5 High","2 'We' the same as 'I'","3 Three-way contrast","1 Identical",,,"1 No politeness distinction","1 Interrogative-based",,"2 No person marking","1 No morphological case-marking","1 No voicing contrast","1 No case-marking",,"2 Differentiation","5 First/one-th, two-th, three-th",,"1 Absent",,"1 Possessive prefixes","1 Exists","1 None reported","1 No possessive classification","1 Other",,,,,"1 Identity","2 No grammatical marking","4 No past tense","2 No inflectional future","4 No perfect","2 Tense-aspect suffixes","1 None","1 Second singular and second plural","2 Normal imperative + special negative","4 Neither type of system","2 Inflectional optative absent","1 Affixes on verbs","2 Affixes on verbs","3 No overlap","3 Direct and indirect","2 Verbal affix or clitic","4 None","3 Hortative","6 Ejectives and glottalized resonants","1 None","7 No dominant order",,"1 SV","3 No dominant order","6 No dominant order","1 Postpositions","1 Genitive-Noun","3 No dominant order","1 Demonstrative-Noun","3 No dominant order","1 No laterals",,,,,,,,,,,"1 Initial subordinator word","5 Other","5 Other","5 Other","1 Neutral",,"3 No velar nasal"
acu,acu,achu1248,Achuar,-2.66667,-76.0,Jivaroan,Jivaroan,,,,,,,,,,,,,,,,,,"1 Negative affix",,,,"2 Interrogative verb morphology",,,,,,,,,,,,,,"2 Different",,"2 Different",,,,,,,,,,,,,,,,,"4 [V-Neg]",,,,"4 None","2 [V-Neg]","4 None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Strongly suffixing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Case suffixes",,,,,,"2 Possessive suffixes",,,,,,,,,,,,,,"2 Tense-aspect suffixes",,"1 Second singular and second plural","4 Special imperative + special negative","1 Maximal system",,,,,,,,,,,,,,"1 OV",,,"1 Genitive-Noun",,,,,,,,,,,,,"6 No question particle",,,,,,,,
ada,ads,adam1238,"Adamorobe Sign Language",5.83333333333,-0.166666666667,"Sign Languages",other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 Some (2-5)",,"1 None",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adg,adn,adan1251,Adang,-8.2,124.0,"Greater Alor",Timor-Alor-Pantar,,,,,,,,,,,,,,,,,,"2 Negative particle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15 OptDoubleNeg",,"2 (Neg)VNeg",,"1 NegV","1 VNeg","4 None","19 OptDoubleNeg","4 Immed postverbal",,,,,,,,,,"17 OptDoubleNeg",,,"2 S(Neg)OVNeg","4 No NegSOV","3 OnlyWithAnotherNeg","8 No SONegV","3 Word&OptDoubleNeg",,,,,,,,,,,,,,,,,,,,,,"1 Little affixation",,,,,,,,"9 No plural",,,,"2 Demonstrative word used as definite article",,,,,,,,,,,,,,,,,"9 No case affixes or adpositional clitics",,,,,,"1 Possessive prefixes",,,,,,,,,,,,,,"5 No tense-aspect inflection",,,,,,,,,,,,,,,"1 SOV",,"1 SV","1 OV",,"1 Postpositions","1 Genitive-Noun","2 Noun-Adjective","2 Noun-Demonstrative","2 Noun-Numeral",,,,,,,,,"3 No dominant order",,"2 Not initial interrogative phrase",,"1 OV and Postpositions",,"2 OV and NAdj",,,
adi,adj,adio1239,Adioukrou,5.41666666667,-4.58333333333,Kwa,Niger-Congo,,,,,,,,,,,,,,,,,,"1 Negative affix",,,,"1 Question particle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 [V-Neg]",,,,"4 None","2 [V-Neg]","4 None","20 MorphNeg",,,"6 S[V-Neg]O",,,,"4 No NegSVO","8 No SNegVO","2 Suffix&NoDoubleNeg","4 No SVONeg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5 Weakly prefixing",,,,,,,,"1 Plural prefix",,,,"1 Definite word distinct from demonstrative","4 No indefinite, but definite article",,,,,,,,,,,,,,,,"9 No case affixes or adpositional clitics",,,,,,"4 No possessive affixes",,,,,,,,,,,,,,"1 Tense-aspect prefixes",,,,,,,,,,,,,,,"2 SVO",,"1 SV","2 VO","1 VOX","1 Postpositions","1 Genitive-Noun","2 Noun-Adjective","2 Noun-Demonstrative","2 Noun-Numeral",,"1 Noun-Relative clause",,"1 Noun-Relative clause (NRel) dominant",,,,,"2 Adjective-Degree word","2 Final","2 Not initial interrogative phrase","5 Mixed","3 VO and Postpositions","4 VO and NRel","4 VO and NAdj",,,
adk,ano,ando1256,Andoke,-0.666666666667,-72.0,,,,,,,,,,,,,,,,,,,,,"1 Symmetric","7 Non-assignable",,,,,,"1 None",,"1 Locational",,,,,,,,,"1 Simple",,,"3 Pure vigesimal",,,,,,,,,,,"2 Simple tone system",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4 No nasals","1 None","1 Small",,,,,,,,,,"3 No productive reduplication",,,"3 Large (7-14)",,,,,,,,,,,,"1 Low",,,,,,,,,,,"2 In plosives alone",,"1 Case suffixes","1 Identity",,,,,,,,,"4 Missing /g/",,,,"1 'And' different from 'with'",,,,,,,"1 None","1 Second singular and second plural",,,,,,,"3 Direct and indirect","2 Verbal affix or clitic",,,"1 No glottalized consonants",,,,,,,"1 Postpositions","1 Genitive-Noun",,"1 Demonstrative-Noun",,"1 No laterals",,,,,,,,,,,,,,,,,"3 No velar nasal"
adn,adt,adny1235,Adynyamathanha,-30.5,139.5,"Central Pama-Nyungan",Pama-Nyungan,,,,,,,,,,,,,,,,,,"2 Negative particle",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2 Strongly suffixing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Case suffixes",,,,,,,,,,,,,,,,,,,,"2 Tense-aspect suffixes",,,,,,,,,,,,,,,"7 No dominant order",,"1 SV","3 No dominant order","6 No dominant order","1 Postpositions","1 Genitive-Noun","1 Adjective-Noun",,,,,,,,,,,,,,"1 Initial subordinator word","5 Other","5 Other","5 Other",,,
adt,ady,adyg1241,"Adyghe (Temirgoy)",45.2166666667,39.7,"Northwest Caucasian","Northwest Caucasian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3 Unique periphrastic associative plural",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 Inflectional optative present",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ady,ady,adyg1241,"Adyghe (Abzakh)",45.2333333333,40.5833333333,"Northwest Caucasian","Northwest Caucasian",,,,,,,,,,,,,,,,,,,,,"1 Predicate negation also present",,,"1 Verbal encoding","1 Different",,"1 Impossible",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6 All nouns, always obligatory",,,"3 Definite affix",,,,,,,,,,,,,,,,,"1 Case suffixes",,,,,,"1 Possessive prefixes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1 SOV",,"1 SV","1 OV",,"1 Postpositions",,"2 Noun-Adjective","3 Demonstrative prefix",,,,,,,,,,,,,,"1 OV and Postpositions",,"2 OV and NAdj",,,"3 No velar nasal"
